x,t
-0.00952510782208879,8.93303329999998
-0.013439002146942,8.96636660000001
-0.0155825242718446,8.9996999
-0.0161650485436893,9.0330333
-0.0153883495145631,9.06636659999998
-0.0124605285657287,9.09969990000002
-0.00874232895711813,9.13303330000002
-0.00404565576729427,9.1663666
0.000846712138772271,9.19970000000001
0.00593477476108145,9.23303320000002
0.0104357532346627,9.26636660000003
0.0141539528432733,9.29969990000001
0.0159152052894572,9.33303330000001
0.0166979841544279,9.36636659999999
0.0163065947219425,9.3997
0.0145453422757586,9.43303320000001
0.011414226815876,9.46636660000001
0.00691324834229476,9.4996999
0.00182518571998558,9.5330333
-0.00267579275359564,9.56636659999998
-0.00756816065966218,9.59969999999998
-0.011677749700758,9.6330332
-0.0148058252427185,9.6663666
-0.0159708737864078,9.69969989999998
-0.0157766990291262,9.73303329999999
-0.0138303915794273,9.76636660000003
-0.0103078866870594,9.79969999999997
-0.00619829764596355,9.83303319999999
-0.00130592973989702,9.86636659999999
0.00378213288241219,9.89969989999997
0.00867450078847873,9.93303329999998
0.012588395113332,9.96636660000001
0.0153281211407292,9.9996999
0.0165022894381852,10.0330333
0.0165022894381852,10.0663666
0.0153281211407292,10.0996999
0.0127840898295746,10.1330333
0.00867450078847873,10.1663666
0.00417352231489754,10.1997
-0.000914540307411699,10.2330332
-0.00561121349723556,10.2663666
-0.0101121919708168,10.2996999
-0.0136346968631847,10.3330333
-0.0155825242718446,10.3663666
-0.0157766990291262,10.3997
-0.0148058252427185,10.4330332
-0.0118734444170007,10.4663666
-0.00776385537590482,10.4996999
-0.00306718218608096,10.5330333
0.00162949100374291,10.5663666
0.00671755362605211,10.5997
0.0112185320996333,10.6330332
0.0143496475595159,10.6663666
0.0159152052894572,10.6996999
0.0166979841544279,10.7330333
0.0159152052894572,10.7663666
0.0139582581270306,10.7997
0.01024005851842,10.8330332
0.00573908004483881,10.8663666
0.000846712138772271,10.8996999
-0.00404565576729427,10.9330333
-0.00854663424087548,10.9663666
-0.012264833849486,10.9996999
-0.015,11.0330333
-0.0157766990291262,11.0663666
-0.0153883495145631,11.0996999
-0.0130476127144567,11.1330333
-0.00932941310584612,11.1663666
-0.00541551878099289,11.1997
-0.000131761442441036,11.2330332
0.00495630117986814,11.2663666
0.00945727965344939,11.2996999
0.0133711739783026,11.3330333
0.0157195105732145,11.3663666
0.0166979841544279,11.3997
0.0165022894381852,11.4330332
0.0151324264244865,11.4663666
0.0121970056808466,11.4996999
0.00789172192350807,11.5330333
0.00299935401744153,11.5663666
-0.00208870860486765,11.5997
-0.00658968707844887,11.6330332
-0.0108949708357874,11.6663666
-0.0142217810119127,11.6996999
-0.0157766990291262,11.7330333
-0.0157766990291262,11.7663666
-0.0144174757281553,11.7997
-0.0112863602682727,11.8330332
-0.00717677122717686,11.8663666
-0.00228440332111032,11.8996999
0.00260796458495621,11.9330333
0.00750033249102278,11.9663666
0.0118056162483613,11.9996999
0.0147410369920012,12.0330333
0.0163065947219425,12.0663666
0.0166979841544279,12.0996999
0.0157195105732145,12.1330333
0.0137625634107879,12.1663666
0.0100443638021774,12.1997
0.00534769061235349,12.2330332
0.000455322706286954,12.2663666
-0.00463273991602225,12.2996999
-0.00913371838960347,12.3330333
-0.0132433074306993,12.3663666
-0.0153883495145631,12.3997
-0.0157766990291262,12.4330332
-0.0151941747572815,12.4663666
-0.0126562232819714,12.4996999
-0.00874232895711813,12.5330333
-0.00424135048353694,12.5663666
0.000651017422529598,12.5997
0.00554338532859613,12.6330332
0.01024005851842,12.6663666
0.0137625634107879,12.6996999
0.0157195105732145,12.7330333
0.0166979841544279,12.7663666
0.0161109000056999,12.7997
0.0145453422757586,12.8330332
0.011414226815876,12.8663666
0.00710894305853743,12.8996999
0.00221657515247092,12.9330333
-0.00267579275359564,12.9663666
-0.00717677122717686,12.9996999
-0.0112863602682727,13.0330333
-0.0146116504854369,13.0663666
-0.0155825242718446,13.0996999
-0.0155825242718446,13.1330333
-0.0138303915794273,13.1663666
-0.0103078866870594,13.1997
-0.00619829764596355,13.2330332
-0.00130592973989702,13.2663666
0.00358643816616952,13.2996999
0.00828311135599341,13.3330333
0.0123927003970893,13.3663666
0.0149367317082439,13.3997
0.0163065947219425,13.4330332
0.0165022894381852,13.4663666
0.0153281211407292,13.4996999
0.0127840898295746,13.5330333
0.00906589022096405,13.5663666
0.00436921703114018,13.5997
-0.000718845591168998,13.6330332
-0.00541551878099289,13.6663666
-0.00991649725457411,13.6996999
-0.013439002146942,13.7330333
-0.0153883495145631,13.7663666
-0.0157766990291262,13.7997
-0.0148058252427185,13.8330332
-0.0118734444170007,13.8663666
-0.00795955009214749,13.8996999
-0.00326287690232363,13.9330333
0.00162949100374291,13.9663666
0.00652185890980944,13.9996999
0.0110228373833907,14.0330333
0.0143496475595159,14.0663666
0.0159152052894572,14.0996999
0.0166979841544279,14.1330333
0.0159152052894572,14.1663666
0.0141539528432733,14.1997
0.010827142667148,14.2330332
0.0063261641935668,14.2663666
0.00143379628750026,14.2996999
-0.00365426633480895,14.3330333
-0.00815524480839017,14.3663666
-0.0120691391332434,14.3997
-0.0148058252427185,14.4330332
-0.0157766990291262,14.4663666
-0.0155825242718446,14.4996999
-0.013439002146942,14.5330333
-0.00991649725457411,14.5663666
-0.00541551878099289,14.5997
-0.000523150874926354,14.6330332
0.00456491174738283,14.6663666
0.00906589022096405,14.6996999
0.0129797845458173,14.7330333
0.0153281211407292,14.7663666
0.0165022894381852,14.7997
0.0163065947219425,14.8330332
0.0149367317082439,14.8663666
0.0123927003970893,14.8996999
0.00828311135599341,14.9330333
0.00358643816616952,14.9663666
-0.00150162445613966,14.9996999
-0.00600260292972088,15.0330333
-0.0103078866870594,15.0663666
-0.0138303915794273,15.0996999
-0.0155825242718446,15.1330333
-0.0155825242718446,15.1663666
-0.0144174757281553,15.1997
-0.0112863602682727,15.2330332
-0.0073724659434195,15.2663666
-0.00267579275359564,15.2996999
0.00221657515247092,15.3330333
0.00710894305853743,15.3663666
0.011414226815876,15.3997
0.0145453422757586,15.4330332
0.0161109000056999,15.4663666
0.0165022894381852,15.4996999
0.0157195105732145,15.5330333
0.0135668686945453,15.5663666
0.0100443638021774,15.5997
0.00554338532859613,15.6330332
0.000455322706286954,15.6663666
-0.00424135048353694,15.6996999
-0.00874232895711813,15.7330333
-0.0124605285657287,15.7663666
-0.015,15.7997
-0.0155825242718446,15.8330332
-0.015,15.8663666
-0.0124605285657287,15.8996999
-0.00874232895711813,15.9330333
-0.00424135048353694,15.9663666
0.000455322706286954,15.9996999
0.00534769061235349,16.0330333
0.0100443638021774,16.0663666
0.0135668686945453,16.0996999
0.0155238158569719,16.1330333
0.0165022894381852,16.1663666
0.0159152052894572,16.1997
0.0145453422757586,16.2330332
0.0116099215321186,16.2663666
0.0073046377747801,16.2996999
0.00260796458495621,16.3330333
-0.00228440332111032,16.3663666
-0.00717677122717686,16.3997
-0.0112863602682727,16.4330332
-0.0142217810119127,16.4663666
-0.0155825242718446,16.4996999
-0.0153883495145631,16.5330333
-0.0138303915794273,16.5663666
-0.0105035814033021,16.5997
-0.0063939923622062,16.6330332
-0.00169731917238233,16.6663666
0.00319504873368423,16.6996999
0.00808741663975077,16.7330333
0.012001310964604,16.7663666
0.0149367317082439,16.7997
0.0161109000056999,16.8330332
0.0163065947219425,16.8663666
0.0153281211407292,16.8996999
0.0131754792620599,16.9330333
0.00926158493720672,16.9663666
0.0047606064636255,16.9996999
-0.000327456158683709,17.0330333
-0.00521982406475024,17.0663666
-0.00952510782208879,17.0996999
-0.0130476127144567,17.1330333
-0.0153883495145631,17.1663666
-0.0157766990291262,17.1997
-0.0148058252427185,17.2330332
-0.012264833849486,17.2663666
-0.00835093952463281,17.2996999
-0.00384996105105159,17.3330333
0.00104240685501492,17.3663666
0.00613046947732415,17.3997
0.01024005851842,17.4330332
0.0139582581270306,17.4663666
0.0157195105732145,17.4996999
0.0165022894381852,17.5330333
0.0159152052894572,17.5663666
0.0143496475595159,17.5997
0.0110228373833907,17.6330332
0.00652185890980944,17.6663666
0.00182518571998558,17.6996999
-0.00306718218608096,17.7330333
-0.00776385537590482,17.7663666
-0.011677749700758,17.7997
-0.0146116504854369,17.8330332
-0.0155825242718446,17.8663666
-0.0153883495145631,17.8996999
-0.013439002146942,17.9330333
-0.00991649725457411,17.9663666
-0.00561121349723556,17.9996999
-0.000914540307411699,18.0330333
0.00397782759865484,18.0663666
0.00867450078847873,18.0996999
0.0127840898295746,18.1330333
0.0151324264244865,18.1663666
0.0163065947219425,18.1997
0.0161109000056999,18.2330332
0.0149367317082439,18.2663666
0.0123927003970893,18.2996999
0.00828311135599341,18.3330333
0.00358643816616952,18.3663666
-0.00111023502365434,18.3997
-0.00580690821347821,18.4330332
-0.0101121919708168,18.4663666
-0.0136346968631847,18.4996999
-0.0151941747572815,18.5330333
-0.0153883495145631,18.5663666
-0.0142217810119127,18.5997
-0.0112863602682727,18.6330332
-0.0073724659434195,18.6663666
-0.00267579275359564,18.6996999
0.00182518571998558,18.7330333
0.00691324834229476,18.7663666
0.0112185320996333,18.7997
0.0143496475595159,18.8330332
0.0157195105732145,18.8663666
0.0163065947219425,18.8996999
0.0155238158569719,18.9330333
0.0135668686945453,18.9663666
0.0100443638021774,18.9996999
0.00573908004483881,19.0330333
0.000651017422529598,19.0663666
-0.00404565576729427,19.0996999
-0.00854663424087548,19.1330333
-0.0124605285657287,19.1663666
-0.0148058252427185,19.1997
-0.0155825242718446,19.2330332
-0.015,19.2663666
-0.0126562232819714,19.2996999
-0.00893802367336083,19.3330333
-0.00463273991602225,19.3663666
6.39332738016085e-05,19.3997
0.00495630117986814,19.4330332
0.00965297436969204,19.4663666
0.0133711739783026,19.4996999
0.0153281211407292,19.5330333
0.0163065947219425,19.5663666
0.0159152052894572,19.5997
0.0147410369920012,19.6330332
0.0118056162483613,19.6663666
0.00769602720726542,19.6996999
0.00299935401744153,19.7330333
-0.00208870860486765,19.7663666
-0.00678538179469151,19.7997
-0.0108949708357874,19.8330332
-0.01402608629567,19.8663666
-0.0153883495145631,19.8996999
-0.0153883495145631,19.9330333
-0.01402608629567,19.9663666
-0.0106992761195447,19.9996999
-0.00658968707844887,20.0330333
-0.00208870860486765,20.0663666
0.00299935401744153,20.0996999
0.00750033249102278,20.1330333
0.0118056162483613,20.1663666
0.0145453422757586,20.1997
0.0159152052894572,20.2330332
0.0163065947219425,20.2663666
0.0151324264244865,20.2996999
0.0131754792620599,20.3330333
0.00945727965344939,20.3663666
0.00515199589611082,20.3997
-0.000131761442441036,20.4330332
-0.00463273991602225,20.4663666
-0.00932941310584612,20.4996999
-0.0126562232819714,20.5330333
-0.015,20.5663666
-0.0153883495145631,20.5997
-0.0146116504854369,20.6330332
-0.0120691391332434,20.6663666
-0.00854663424087548,20.6996999
-0.00384996105105159,20.7330333
0.000846712138772271,20.7663666
0.00573908004483881,20.7997
0.01024005851842,20.8330332
0.0135668686945453,20.8663666
0.0155238158569719,20.8996999
0.0163065947219425,20.9330333
0.0157195105732145,20.9663666
0.0141539528432733,20.9996999
0.0112185320996333,21.0330333
0.00691324834229476,21.0663666
0.00202088043622822,21.0996999
-0.00306718218608096,21.1330333
-0.0073724659434195,21.1663666
-0.0112863602682727,21.1997
-0.0142217810119127,21.2330332
-0.0153883495145631,21.2663666
-0.0151941747572815,21.2996999
-0.013439002146942,21.3330333
-0.00991649725457411,21.3663666
-0.00561121349723556,21.3997
-0.00111023502365434,21.4330332
0.00397782759865484,21.4663666
0.00847880607223608,21.4996999
0.0123927003970893,21.5330333
0.0149367317082439,21.5663666
0.0161109000056999,21.5997
0.0161109000056999,21.6330332
0.0149367317082439,21.6663666
0.0123927003970893,21.6996999
0.00847880607223608,21.7330333
0.00378213288241219,21.7663666
-0.00111023502365434,21.7997
-0.00561121349723556,21.8330332
-0.00991649725457411,21.8663666
-0.013439002146942,21.8996999
-0.0151941747572815,21.9330333
-0.0153883495145631,21.9663666
-0.0142217810119127,21.9996999
-0.0114820549845154,22.0330333
-0.00756816065966218,22.0663666
-0.00287148746983829,22.0996999
0.00162949100374291,22.1330333
0.00671755362605211,22.1663666
0.0110228373833907,22.1997
0.0141539528432733,22.2330332
0.0157195105732145,22.2663666
0.0163065947219425,22.2996999
0.0155238158569719,22.3330333
0.0135668686945453,22.3663666
0.01024005851842,22.3997
0.00593477476108145,22.4330332
0.00104240685501492,22.4663666
-0.00365426633480895,22.4996999
-0.00835093952463281,22.5330333
-0.0120691391332434,22.5663666
-0.0146116504854369,22.5997
-0.0153883495145631,22.6330332
-0.015,22.6663666
-0.012851917998214,22.6996999
-0.00932941310584612,22.7330333
-0.0048284346322649,22.7663666
-0.000327456158683709,22.7997
0.00436921703114018,22.8330332
0.00887019550472137,22.8663666
0.0127840898295746,22.8996999
0.0151324264244865,22.9330333
0.0161109000056999,22.9663666
0.0159152052894572,22.9996999
0.0145453422757586,23.0330333
0.012001310964604,23.0663666
0.00769602720726542,23.0996999
0.00319504873368423,23.1330333
-0.00189301388862498,23.1663666
-0.0063939923622062,23.1997
-0.0105035814033021,23.2330332
-0.0138303915794273,23.2663666
-0.0151941747572815,23.2996999
-0.0151941747572815,23.3330333
-0.01402608629567,23.3663666
-0.0106992761195447,23.3997
-0.00678538179469151,23.4330332
-0.00208870860486765,23.4663666
0.00260796458495621,23.4996999
0.0073046377747801,23.5330333
0.011414226815876,23.5663666
0.0143496475595159,23.5997
0.0157195105732145,23.6330332
0.0161109000056999,23.6663666
0.0151324264244865,23.6996999
0.0131754792620599,23.7330333
0.00965297436969204,23.7663666
0.00515199589611082,23.7997
0.000455322706286954,23.8330332
-0.00443704519977958,23.8663666
-0.00874232895711813,23.8996999
-0.0124605285657287,23.9330333
-0.0146116504854369,23.9663666
-0.0151941747572815,23.9996999
-0.0148058252427185,24.0330333
-0.012264833849486,24.0663666
-0.00835093952463281,24.0996999
-0.00424135048353694,24.1330333
0.000651017422529598,24.1663666
0.00534769061235349,24.1997
0.00984866908593468,24.2330332
0.0135668686945453,24.2663666
0.0151324264244865,24.2996999
0.0161109000056999,24.3330333
0.0157195105732145,24.3663666
0.0141539528432733,24.3997
0.0110228373833907,24.4330332
0.00691324834229476,24.4663666
0.00221657515247092,24.4996999
-0.00248009803735297,24.5330333
-0.00698107651093419,24.5663666
-0.0110906655520301,24.5997
-0.0142217810119127,24.6330332
-0.0153883495145631,24.6663666
-0.0151941747572815,24.6996999
-0.0136346968631847,24.7330333
-0.0101121919708168,24.7663666
-0.00619829764596355,24.7997
-0.00130592973989702,24.8330332
0.00319504873368423,24.8663666
0.00808741663975077,24.8996999
0.012001310964604,24.9330333
0.0145453422757586,24.9663666
0.0159152052894572,24.9996999
0.0159152052894572,25.0330333
0.0149367317082439,25.0663666
0.012588395113332,25.0996999
0.00867450078847873,25.1330333
0.00436921703114018,25.1663666
-0.000718845591168998,25.1997
-0.00541551878099289,25.2330332
-0.00932941310584612,25.2663666
-0.0132433074306993,25.2996999
-0.015,25.3330333
-0.0153883495145631,25.3663666
-0.0144174757281553,25.3997
-0.011677749700758,25.4330332
-0.00795955009214749,25.4663666
-0.00326287690232363,25.4996999
0.00143379628750026,25.5330333
0.0063261641935668,25.5663666
0.0104357532346627,25.5997
0.0137625634107879,25.6330332
0.0153281211407292,25.6663666
0.0161109000056999,25.6996999
0.0153281211407292,25.7330333
0.0137625634107879,25.7663666
0.0106314479509053,25.7997
0.00613046947732415,25.8330332
0.00143379628750026,25.8663666
-0.00326287690232363,25.8996999
-0.00776385537590482,25.9330333
-0.011677749700758,25.9663666
-0.0142217810119127,25.9996999
-0.0151941747572815,26.0330333
-0.0148058252427185,26.0663666
-0.012851917998214,26.0996999
-0.00932941310584612,26.1330333
-0.00521982406475024,26.1663666
-0.000523150874926354,26.1997
0.00436921703114018,26.2330332
0.00867450078847873,26.2663666
0.012588395113332,26.2996999
0.0147410369920012,26.3330333
0.0159152052894572,26.3663666
0.0157195105732145,26.3997
0.0143496475595159,26.4330332
0.012001310964604,26.4663666
0.00789172192350807,26.4996999
0.00339074344992688,26.5330333
-0.00150162445613966,26.5663666
-0.00619829764596355,26.5997
-0.0101121919708168,26.6330332
-0.013439002146942,26.6663666
-0.015,26.6996999
-0.015,26.7330333
-0.01402608629567,26.7663666
-0.0108949708357874,26.7997
-0.00698107651093419,26.8330332
-0.00228440332111032,26.8663666
0.00221657515247092,26.8996999
0.00710894305853743,26.9330333
0.0112185320996333,26.9663666
0.0141539528432733,26.9996999
0.0155238158569719,27.0330333
0.0159152052894572,27.0663666
0.0151324264244865,27.0996999
0.0131754792620599,27.1330333
0.00965297436969204,27.1663666
0.00515199589611082,27.1997
0.000455322706286954,27.2330332
-0.00424135048353694,27.2663666
-0.00854663424087548,27.2996999
-0.0120691391332434,27.3330333
-0.0146116504854369,27.3663666
-0.0151941747572815,27.3997
-0.0148058252427185,27.4330332
-0.012264833849486,27.4663666
-0.00854663424087548,27.4996999
-0.00424135048353694,27.5330333
0.000455322706286954,27.5663666
0.00515199589611082,27.5997
0.00965297436969204,27.6330332
0.0131754792620599,27.6663666
0.0151324264244865,27.6996999
0.0159152052894572,27.7330333
0.0155238158569719,27.7663666
0.0141539528432733,27.7997
0.011414226815876,27.8330332
0.00710894305853743,27.8663666
0.00241226986871357,27.8996999
-0.00228440332111032,27.9330333
-0.00698107651093419,27.9663666
-0.0108949708357874,27.9996999
-0.01402608629567,28.0330333
-0.0151941747572815,28.0663666
-0.015,28.0996999
-0.013439002146942,28.1330333
-0.0105035814033021,28.1663666
-0.0063939923622062,28.1997
-0.00189301388862498,28.2330332
0.00280365930119889,28.2663666
0.00769602720726542,28.2996999
0.0118056162483613,28.3330333
0.0145453422757586,28.3663666
0.0157195105732145,28.3997
0.0159152052894572,28.4330332
0.0149367317082439,28.4663666
0.0127840898295746,28.4996999
0.00887019550472137,28.5330333
0.00456491174738283,28.5663666
6.39332738016085e-05,28.5997
-0.0048284346322649,28.6330332
-0.00913371838960347,28.6663666
-0.0124605285657287,28.6996999
-0.0146116504854369,28.7330333
-0.015,28.7663666
-0.0144174757281553,28.7997
-0.011677749700758,28.8330332
-0.00795955009214749,28.8663666
-0.00345857161856628,28.8996999
0.000846712138772271,28.9330333
0.00593477476108145,28.9663666
0.01024005851842,28.9996999
0.0133711739783026,29.0330333
0.0151324264244865,29.0663666
0.0159152052894572,29.0996999
0.0153281211407292,29.1330333
0.0137625634107879,29.1663666
0.0104357532346627,29.1997
0.00613046947732415,29.2330332
0.00143379628750026,29.2663666
-0.00306718218608096,29.2996999
-0.00756816065966218,29.3330333
-0.0114820549845154,29.3663666
-0.01402608629567,29.3997
-0.015,29.4330332
-0.0148058252427185,29.4663666
-0.012851917998214,29.4996999
-0.00952510782208879,29.5330333
-0.00561121349723556,29.5663666
-0.000914540307411699,29.5997
