A,t_A
0.0116099215321186,159.0662333
0.0116099215321186,159.7329
0.011414226815876,160.4328999
0.0116099215321186,161.0995666
0.0116099215321186,161.7662332
0.011414226815876,162.4662333
0.011414226815876,163.1329
0.0112185320996333,163.8328999
0.011414226815876,164.4995666
0.011414226815876,165.1662332
0.011414226815876,165.8662333
0.011414226815876,166.5329
0.0112185320996333,167.2328666
0.011414226815876,167.8995332
0.0112185320996333,168.5995333
0.0112185320996333,169.2662
0.0112185320996333,169.9328666
0.0112185320996333,170.6328666
0.0112185320996333,171.2995332
0.0112185320996333,171.9661999
0.0112185320996333,172.6662
0.0112185320996333,173.3328666
0.0110228373833907,174.0328666
0.0112185320996333,174.6995332
0.0110228373833907,175.3995333
0.0112185320996333,176.0662
0.0110228373833907,176.7328666
0.0110228373833907,177.4328666
0.0110228373833907,178.0995332
0.0110228373833907,178.7995333
0.0110228373833907,179.4662
0.0110228373833907,180.1328666
0.0110228373833907,180.8328666
0.0110228373833907,181.4995332
0.010827142667148,182.1995333
0.0110228373833907,182.8662
0.010827142667148,183.5661999
0.010827142667148,184.2328666
0.010827142667148,184.8995332
0.010827142667148,185.5995333
0.010827142667148,186.2662
0.010827142667148,186.9328666
0.010827142667148,187.6328666
0.010827142667148,188.2995332
0.010827142667148,188.9995333
0.010827142667148,189.6662
0.0106314479509053,190.3661999
0.010827142667148,191.0328666
0.0106314479509053,191.7328666
0.0106314479509053,192.3995333
0.0106314479509053,193.0662
0.0106314479509053,193.7661999
0.0106314479509053,194.4328666
0.0106314479509053,195.0995332
0.0106314479509053,195.7995333
0.0106314479509053,196.4662
0.0106314479509053,197.1661999
0.0106314479509053,197.8328666
0.0104357532346627,198.5328666
0.0106314479509053,199.1995333
0.0104357532346627,199.8662
0.0104357532346627,200.5661666
0.0104357532346627,201.2328332
0.0104357532346627,201.9328333
0.0104357532346627,202.5995
0.0104357532346627,203.2661666
0.0104357532346627,203.9661666
0.0104357532346627,204.6328332
0.0104357532346627,205.3328333
0.0104357532346627,205.9994999
0.01024005851842,206.6994999
0.0104357532346627,207.3661666
0.0104357532346627,208.0328333
0.01024005851842,208.7328333
0.01024005851842,209.3995
0.01024005851842,210.0994999
0.01024005851842,210.7661666
0.01024005851842,211.4328332
0.01024005851842,212.1328333
0.01024005851842,212.7995
0.0100443638021773,213.4994999
0.01024005851842,214.1661666
0.0100443638021773,214.8661666
0.01024005851842,215.5328333
0.01024005851842,216.1995
0.0100443638021773,216.8994999
0.0100443638021773,217.5661666
0.0100443638021773,218.2661666
0.0100443638021773,218.9328333
0.0100443638021773,219.5995
0.0100443638021773,220.2994999
0.0100443638021773,220.9661666
0.00984866908593469,221.6661666
0.0100443638021773,222.3328333
0.0100443638021773,222.9994999
0.0100443638021773,223.6994999
0.0100443638021773,224.3661666
0.00984866908593469,225.0661666
0.0100443638021773,225.7328333
0.00984866908593469,226.3995
0.00984866908593469,227.0994999
0.00984866908593469,227.7661666
0.00984866908593469,228.4661666
0.00984866908593469,229.1328333
0.00984866908593469,229.7995
0.00984866908593469,230.4994999
0.00984866908593469,231.1661666
0.00965297436969203,231.8661666
0.00984866908593469,232.5328333
0.00965297436969203,233.2328332
0.00984866908593469,233.8994666
0.00965297436969203,234.5661332
0.00965297436969203,235.2661333
0.00965297436969203,235.9328
0.00965297436969203,236.6327999
0.00965297436969203,237.2994666
0.00965297436969203,237.9661332
0.00965297436969203,238.6661333
0.00965297436969203,239.3328
0.00945727965344938,240.0327999
0.00965297436969203,240.6994666
0.00945727965344938,241.3994666
0.00965297436969203,242.0661333
0.00965297436969203,242.7328
0.00945727965344938,243.4327999
0.00945727965344938,244.0994666
0.00945727965344938,244.7661332
0.00945727965344938,245.4661333
0.00945727965344938,246.1328
0.00945727965344938,246.8327999
0.00945727965344938,247.4994666
0.00926158493720672,248.1994666
0.00945727965344938,248.8661333
0.00926158493720672,249.5328
0.00945727965344938,250.2327999
0.00945727965344938,250.8994666
0.00926158493720672,251.5994666
0.00926158493720672,252.2661333
0.00926158493720672,252.9328
0.00926158493720672,253.6327999
0.00926158493720672,254.2994666
0.00926158493720672,254.9994666
0.00926158493720672,255.6661333
0.00926158493720672,256.3328
0.00926158493720672,257.0327999
0.00926158493720672,257.6994666
0.00926158493720672,258.3994666
0.00926158493720672,259.0661333
0.00906589022096404,259.7661332
0.00926158493720672,260.4327999
0.00926158493720672,261.0994666
0.00906589022096404,261.7994666
0.00906589022096404,262.4661333
0.00906589022096404,263.1661332
0.00906589022096404,263.8327999
0.00906589022096404,264.4994666
0.00906589022096404,265.1994666
0.00906589022096404,265.8661333
0.00906589022096404,266.5661332
0.00906589022096404,267.2327666
0.00887019550472138,267.9327666
0.00906589022096404,268.5994333
0.00906589022096404,269.2661
0.00887019550472138,269.9660999
0.00906589022096404,270.6327666
0.00887019550472138,271.3327666
0.00887019550472138,271.9994333
0.00887019550472138,272.6661
0.00887019550472138,273.3660999
0.00887019550472138,274.0327666
0.00887019550472138,274.7327666
0.00887019550472138,275.3994333
0.00887019550472138,276.0661
0.00887019550472138,276.7660999
0.00887019550472138,277.4327666
0.00867450078847872,278.1327666
0.00887019550472138,278.7994333
0.00887019550472138,279.4661
0.00887019550472138,280.1660999
0.00887019550472138,280.8327666
0.00867450078847872,281.5327666
0.00887019550472138,282.1994333
0.00867450078847872,282.8994332
0.00867450078847872,283.5660999
0.00867450078847872,284.2327666
0.00867450078847872,284.9327666
0.00867450078847872,285.5994333
0.00847880607223607,286.2994332
0.00867450078847872,286.9660999
0.00867450078847872,287.6327666
0.00867450078847872,288.3327666
0.00867450078847872,288.9994333
0.00847880607223607,289.6994332
0.00867450078847872,290.3660999
0.00847880607223607,291.0661
0.00847880607223607,291.7327666
0.00847880607223607,292.3994333
0.00847880607223607,293.0994332
0.00847880607223607,293.7660999
0.00847880607223607,294.4327666
0.00847880607223607,295.1327666
0.00847880607223607,295.7994333
0.00847880607223607,296.4994332
0.00847880607223607,297.1660999
0.00828311135599341,297.8661
0.00847880607223607,298.5327666
0.00847880607223607,299.1994333
0.00828311135599341,299.8994332
0.00847880607223607,300.5660666
0.00828311135599341,301.2660666
0.00847880607223607,301.9327333
0.00828311135599341,302.5994
0.00828311135599341,303.2993999
0.00828311135599341,303.9660666
0.00828311135599341,304.6660666
0.00828311135599341,305.3327333
0.00828311135599341,305.9993999
0.00828311135599341,306.6993999
0.00828311135599341,307.3660666
0.00808741663975076,308.0660666
0.00828311135599341,308.7327333
0.00828311135599341,309.3994
0.00828311135599341,310.0993999
0.00828311135599341,310.7660666
0.00808741663975076,311.4660666
0.00828311135599341,312.1327333
0.00808741663975076,312.8327332
0.00808741663975076,313.4993999
0.00808741663975076,314.1660666
0.00808741663975076,314.8660666
0.00808741663975076,315.5327333
0.00808741663975076,316.2327332
0.00808741663975076,316.8993999
0.00808741663975076,317.5660666
0.00808741663975076,318.2660666
0.00808741663975076,318.9327333
0.00789172192350807,319.6327332
0.00808741663975076,320.2993999
0.00789172192350807,320.9993999
0.00789172192350807,321.6660666
0.00808741663975076,322.3327333
0.00789172192350807,323.0327333
0.00808741663975076,323.6993999
0.00789172192350807,324.3994
0.00789172192350807,325.0660666
0.00789172192350807,325.7327333
0.00789172192350807,326.4327332
0.00789172192350807,327.0993999
0.00789172192350807,327.7994
0.00789172192350807,328.4660666
0.00789172192350807,329.1327333
0.00789172192350807,329.8327332
0.00789172192350807,330.4993999
0.00789172192350807,331.1994
0.00789172192350807,331.8660666
0.00769602720726542,332.5660666
0.00789172192350807,333.2327332
0.00789172192350807,333.8993666
0.00769602720726542,334.5993666
0.00769602720726542,335.2660333
0.00769602720726542,335.9660332
0.00769602720726542,336.6326999
0.00769602720726542,337.2993666
0.00769602720726542,337.9993666
0.00769602720726542,338.6660333
0.00769602720726542,339.3660332
0.00769602720726542,340.0326999
0.00769602720726542,340.6993666
0.00769602720726542,341.3993666
0.00769602720726542,342.0660333
0.00750033249102276,342.7660332
0.00769602720726542,343.4326999
0.00769602720726542,344.0993666
0.00769602720726542,344.7993666
0.00769602720726542,345.4660333
0.00750033249102276,346.1660332
0.00769602720726542,346.8326999
0.00750033249102276,347.5327
0.00750033249102276,348.1993666
0.00750033249102276,348.8660333
0.00750033249102276,349.5660332
0.00750033249102276,350.2326999
0.00750033249102276,350.9327
0.00750033249102276,351.5993666
0.00750033249102276,352.2660333
0.00750033249102276,352.9660332
0.00750033249102276,353.6326999
0.0073046377747801,354.3327
0.00750033249102276,354.9993666
0.00750033249102276,355.6660333
0.00750033249102276,356.3660332
0.00750033249102276,357.0326999
0.0073046377747801,357.7327
0.00750033249102276,358.3993666
0.0073046377747801,359.0993666
0.0073046377747801,359.7660332
0.00750033249102276,360.4326999
0.0073046377747801,361.1327
0.0073046377747801,361.7993666
0.0073046377747801,362.4993666
0.0073046377747801,363.1660332
0.0073046377747801,363.8326999
0.0073046377747801,364.5327
0.0073046377747801,365.1993666
0.0073046377747801,365.8993666
0.0073046377747801,366.5660332
0.0073046377747801,367.2326666
0.0073046377747801,367.9326666
0.0073046377747801,368.5993333
0.0073046377747801,369.2993332
0.0073046377747801,369.9659999
0.00710894305853742,370.666
0.0073046377747801,371.3326666
0.0073046377747801,371.9993333
0.00710894305853742,372.6993332
0.00710894305853742,373.3659999
0.00710894305853742,374.066
0.00710894305853742,374.7326666
0.00710894305853742,375.3993333
0.00710894305853742,376.0993332
0.00710894305853742,376.7659999
0.00710894305853742,377.466
0.00710894305853742,378.1326666
0.00710894305853742,378.7993333
0.00710894305853742,379.4993332
0.00710894305853742,380.1659999
0.00691324834229476,380.866
0.00710894305853742,381.5326666
0.00710894305853742,382.1993333
0.00710894305853742,382.8993332
0.00710894305853742,383.5659999
0.00691324834229476,384.266
0.00710894305853742,384.9326666
0.00691324834229476,385.6326666
0.00691324834229476,386.2993332
0.00691324834229476,386.9659999
0.00691324834229476,387.666
0.00691324834229476,388.3326666
0.00691324834229476,389.0326666
0.00691324834229476,389.6993332
0.00691324834229476,390.3659999
0.00691324834229476,391.066
0.00691324834229476,391.7326666
0.00691324834229476,392.4326666
0.00691324834229476,393.0993332
0.00691324834229476,393.7659999
0.00691324834229476,394.466
0.00691324834229476,395.1326666
0.00671755362605211,395.8326666
0.00691324834229476,396.4993332
0.00671755362605211,397.1993333
0.00691324834229476,397.866
0.00691324834229476,398.5326666
0.00671755362605211,399.2326666
0.00671755362605211,399.8993332
0.00671755362605211,400.5993
0.00671755362605211,401.2659666
0.00671755362605211,401.9326333
0.00671755362605211,402.6326332
0.00671755362605211,403.2992999
0.00671755362605211,403.9992999
0.00671755362605211,404.6659666
0.00671755362605211,405.3326333
0.00671755362605211,406.0326333
0.00671755362605211,406.6992999
0.00652185890980945,407.3993
0.00671755362605211,408.0659666
0.00671755362605211,408.7326333
0.00671755362605211,409.4326332
0.00671755362605211,410.0992999
0.00652185890980945,410.7993
0.00671755362605211,411.4659666
0.00671755362605211,412.1326333
0.00652185890980945,412.8326332
0.00652185890980945,413.4992999
0.00652185890980945,414.1993
0.00652185890980945,414.8659666
0.00652185890980945,415.5659666
0.00652185890980945,416.2326332
0.00652185890980945,416.8992999
0.00652185890980945,417.5993
0.00652185890980945,418.2659666
0.00652185890980945,418.9659666
0.00652185890980945,419.6326332
0.00652185890980945,420.2992999
0.00652185890980945,420.9992999
0.00652185890980945,421.6659666
0.00652185890980945,422.3659666
0.00652185890980945,423.0326333
0.00652185890980945,423.6992999
0.00652185890980945,424.3993
0.00652185890980945,425.0659666
0.0063261641935668,425.7659666
0.00652185890980945,426.4326332
0.0063261641935668,427.1326333
0.00652185890980945,427.7993
0.00652185890980945,428.4659666
0.0063261641935668,429.1659666
0.0063261641935668,429.8326332
0.0063261641935668,430.5326333
0.0063261641935668,431.1993
0.0063261641935668,431.8659666
0.0063261641935668,432.5659666
0.0063261641935668,433.2326332
0.0063261641935668,433.9326
0.0063261641935668,434.5992666
0.0063261641935668,435.2659333
0.0063261641935668,435.9659332
0.0063261641935668,436.6325999
0.00613046947732414,437.3326
0.0063261641935668,437.9992666
0.0063261641935668,438.6659333
0.0063261641935668,439.3659332
0.0063261641935668,440.0325999
0.00613046947732414,440.7326
0.0063261641935668,441.3992666
0.00613046947732414,442.0992666
0.00613046947732414,442.7659332
0.00613046947732414,443.4325999
0.00613046947732414,444.1326
0.00613046947732414,444.7992666
0.00613046947732414,445.4992666
0.00613046947732414,446.1659332
0.00613046947732414,446.8659333
0.00613046947732414,447.5326
0.00613046947732414,448.1992666
0.00613046947732414,448.8992666
0.00613046947732414,449.5659332
0.00613046947732414,450.2325999
0.00613046947732414,450.9326
0.00613046947732414,451.5992666
0.00613046947732414,452.2992666
0.00613046947732414,452.9659332
0.00613046947732414,453.6325999
0.00613046947732414,454.3326
0.00613046947732414,454.9992666
0.00593477476108146,455.6992666
0.00613046947732414,456.3659332
0.00593477476108146,457.0659333
0.00613046947732414,457.7326
0.00593477476108146,458.4325999
0.00593477476108146,459.0992666
0.00613046947732414,459.7659332
0.00593477476108146,460.4659333
0.00593477476108146,461.1326
0.00593477476108146,461.8325999
0.00593477476108146,462.4992666
0.00593477476108146,463.1659332
0.00593477476108146,463.8659333
0.00593477476108146,464.5326
0.00593477476108146,465.2325999
0.00593477476108146,465.8992666
0.00593477476108146,466.5659332
0.00593477476108146,467.2659
0.00593477476108146,467.9325666
0.00593477476108146,468.5992333
0.00593477476108146,469.2992332
0.00593477476108146,469.9658999
0.00593477476108146,470.6659
0.00593477476108146,471.3325666
0.0057390800448388,472.0325666
0.00593477476108146,472.6992332
0.00593477476108146,473.3658999
0.0057390800448388,474.0659
0.0057390800448388,474.7325666
0.0057390800448388,475.4325666
0.00593477476108146,476.0992332
0.0057390800448388,476.7992333
0.0057390800448388,477.4659
0.0057390800448388,478.1325666
0.0057390800448388,478.8325666
0.0057390800448388,479.4992332
0.0057390800448388,480.1992333
0.0057390800448388,480.8659
0.0057390800448388,481.5325666
0.0057390800448388,482.2325666
0.0057390800448388,482.8992332
0.0057390800448388,483.5992333
0.0057390800448388,484.2659
0.0057390800448388,484.9325666
0.0057390800448388,485.6325666
0.0057390800448388,486.2992332
0.0057390800448388,486.9658999
0.0057390800448388,487.6659
0.0057390800448388,488.3325666
0.0057390800448388,489.0325666
0.0057390800448388,489.6992332
0.00554338532859614,490.3992333
0.0057390800448388,491.0659
0.00554338532859614,491.7658999
0.0057390800448388,492.4325666
0.0057390800448388,493.0992332
0.00554338532859614,493.7992333
0.00554338532859614,494.4659
0.00554338532859614,495.1658999
0.00554338532859614,495.8325666
0.00554338532859614,496.4992332
0.00554338532859614,497.1992333
0.00554338532859614,497.8659
0.00554338532859614,498.5658999
0.00554338532859614,499.2325666
0.00554338532859614,499.8992332
0.00554338532859614,500.5992
0.00554338532859614,501.2658666
0.00554338532859614,501.9658666
0.00554338532859614,502.6325332
0.00554338532859614,503.2991999
0.00554338532859614,503.9991999
0.00554338532859614,504.6658666
0.00534769061235349,505.3658666
0.00554338532859614,506.0325333
0.00534769061235349,506.7325333
0.00554338532859614,507.3992
0.00554338532859614,508.0658666
0.00534769061235349,508.7658666
0.00554338532859614,509.4325332
0.00534769061235349,510.1325333
0.00534769061235349,510.7992
0.00534769061235349,511.4991999
0.00534769061235349,512.1658666
0.00534769061235349,512.8325332
0.00534769061235349,513.5325333
0.00534769061235349,514.1992
0.00534769061235349,514.8991999
0.00534769061235349,515.5658666
0.00534769061235349,516.2325332
0.00534769061235349,516.9325333
0.00534769061235349,517.5992
0.00534769061235349,518.2658666
0.00534769061235349,518.9658666
0.00534769061235349,519.6325332
0.00534769061235349,520.3325333
0.00534769061235349,520.9991999
0.00534769061235349,521.6658666
0.00534769061235349,522.3658666
0.00534769061235349,523.0325333
0.00534769061235349,523.7325333
0.00534769061235349,524.3992
0.00534769061235349,525.0658666
0.00534769061235349,525.7658666
0.00534769061235349,526.4325332
0.00534769061235349,527.1325333
0.00534769061235349,527.7992
0.0051519958961108,528.4991999
0.00534769061235349,529.1658666
0.0051519958961108,529.8658666
0.0051519958961108,530.5325333
0.0051519958961108,531.1992
0.0051519958961108,531.8991999
0.0051519958961108,532.5658666
0.0051519958961108,533.2658666
0.0051519958961108,533.9325
0.0051519958961108,534.5991666
0.0051519958961108,535.2991666
0.0051519958961108,535.9658332
0.0051519958961108,536.6658333
0.0051519958961108,537.3325
0.0051519958961108,537.9991666
0.0051519958961108,538.6991666
0.0051519958961108,539.3658332
0.0051519958961108,540.0324999
0.0051519958961108,540.7325
0.0051519958961108,541.3991666
0.0051519958961108,542.0991666
0.0051519958961108,542.7658332
0.0051519958961108,543.4324999
0.0051519958961108,544.1325
0.0051519958961108,544.7991666
0.0051519958961108,545.4991666
0.0051519958961108,546.1658332
0.00495630117986815,546.8658333
0.00495630117986815,547.5325
0.00495630117986815,548.2324999
0.00495630117986815,548.8991666
0.00495630117986815,549.5991666
0.00495630117986815,550.2658333
0.00495630117986815,550.9325
0.00495630117986815,551.6324999
0.00495630117986815,552.2991666
0.00495630117986815,552.9658332
0.00495630117986815,553.6658333
0.00495630117986815,554.3325
0.00495630117986815,555.0324999
0.00495630117986815,555.6991666
0.00495630117986815,556.3658332
0.00495630117986815,557.0658333
0.00495630117986815,557.7325
0.00495630117986815,558.4324999
0.00495630117986815,559.0991666
0.00495630117986815,559.7658332
0.00495630117986815,560.4658333
0.00495630117986815,561.1325
0.00495630117986815,561.8324999
0.00495630117986815,562.4991666
0.00495630117986815,563.1991666
0.00495630117986815,563.8658333
0.00495630117986815,564.5325
0.00495630117986815,565.2324999
0.00495630117986815,565.8991666
0.00476060646362549,566.5991666
0.00495630117986815,567.2658
0.00495630117986815,567.9324666
0.00476060646362549,568.6324666
0.00476060646362549,569.2991332
0.00476060646362549,569.9991333
0.00495630117986815,570.6658
0.00476060646362549,571.3657999
0.00476060646362549,572.0324666
0.00476060646362549,572.7324666
0.00476060646362549,573.3991333
0.00476060646362549,574.0658
0.00476060646362549,574.7657999
0.00476060646362549,575.4324666
0.00476060646362549,576.0991332
0.00476060646362549,576.7991333
0.00476060646362549,577.4658
0.00476060646362549,578.1657999
0.00476060646362549,578.8324666
0.00476060646362549,579.4991332
0.00476060646362549,580.1991333
0.00476060646362549,580.8658
0.00476060646362549,581.5657999
0.00476060646362549,582.2324666
0.00476060646362549,582.8991332
0.00476060646362549,583.5991333
0.00476060646362549,584.2658
0.00456491174738284,584.9657999
0.00476060646362549,585.6324666
0.00476060646362549,586.2991332
0.00476060646362549,586.9991333
0.00476060646362549,587.6658
0.00456491174738284,588.3657999
0.00476060646362549,589.0324666
0.00456491174738284,589.7324666
0.00456491174738284,590.3991333
0.00456491174738284,591.0991332
0.00456491174738284,591.7657999
0.00456491174738284,592.4324666
0.00456491174738284,593.1324666
0.00456491174738284,593.7991333
0.00456491174738284,594.4991332
0.00456491174738284,595.1657999
0.00456491174738284,595.8324666
0.00456491174738284,596.5324666
0.00456491174738284,597.1991333
0.00456491174738284,597.8991332
0.00456491174738284,598.5657999
0.00456491174738284,599.2324666
0.00456491174738284,599.9324666
0.00456491174738284,600.5991
0.00456491174738284,601.2657666
0.00456491174738284,601.9657666
0.00456491174738284,602.6324332
0.00456491174738284,603.3324333
0.00456491174738284,603.9990999
0.00456491174738284,604.6657666
0.00456491174738284,605.3657666
0.00456491174738284,606.0324333
0.00436921703114018,606.7324333
0.00456491174738284,607.3991
0.00456491174738284,608.0657666
0.00456491174738284,608.7657666
0.00456491174738284,609.4324332
0.00436921703114018,610.1324333
0.00456491174738284,610.7991
0.00436921703114018,611.4990999
0.00456491174738284,612.1657666
0.00436921703114018,612.8657666
0.00436921703114018,613.5324333
0.00436921703114018,614.2324332
0.00436921703114018,614.8990999
0.00436921703114018,615.5657666
0.00436921703114018,616.2657666
0.00436921703114018,616.9324333
0.00436921703114018,617.5991
0.00436921703114018,618.2990999
0.00436921703114018,618.9657666
0.00436921703114018,619.6657666
0.00436921703114018,620.3324333
0.00436921703114018,620.9990999
0.00436921703114018,621.6990999
0.00436921703114018,622.3657666
0.00436921703114018,623.0657666
0.00436921703114018,623.7324333
0.00436921703114018,624.4324332
0.00436921703114018,625.0990999
0.00436921703114018,625.7657666
0.00436921703114018,626.4657666
0.00436921703114018,627.1324333
0.00436921703114018,627.7991
0.00436921703114018,628.4990999
0.00436921703114018,629.1657666
0.00417352231489753,629.8657666
0.00436921703114018,630.5324333
0.00436921703114018,631.1991
0.00436921703114018,631.8990999
0.00436921703114018,632.5657666
0.00417352231489753,633.2657666
0.00436921703114018,633.9324
0.00417352231489753,634.6323999
0.00436921703114018,635.2990666
0.00417352231489753,635.9990666
0.00417352231489753,636.6657333
0.00417352231489753,637.3324
0.00417352231489753,638.0323999
0.00417352231489753,638.6990666
0.00417352231489753,639.3990666
0.00417352231489753,640.0657333
0.00417352231489753,640.7657332
0.00417352231489753,641.4323999
0.00417352231489753,642.0990666
0.00417352231489753,642.7990666
