x_1min,t_1min
0.00906589022096405,4.03333340000003
0.00945727965344939,4.06666670000001
0.00906589022096405,4.10000009999996
0.00789172192350807,4.13333329999998
0.00593477476108145,4.16666670000004
0.00358643816616952,4.20000000000002
0.00104240685501492,4.23333339999996
-0.00189301388862498,4.26666670000006
-0.00443704519977958,4.30000010000001
-0.00658968707844887,4.33333330000002
-0.00815524480839017,4.36666669999997
-0.00854663424087548,4.40000000000006
-0.00835093952463281,4.43333340000001
-0.00756816065966218,4.46666669999999
-0.00561121349723556,4.50000010000005
-0.00306718218608096,4.53333329999995
-0.000523150874926354,4.56666670000001
0.00241226986871357,4.59999999999999
0.00495630117986814,4.63333340000005
0.00691324834229476,4.66666670000004
0.00847880607223608,4.70000009999998
0.00926158493720672,4.7333333
0.00926158493720672,4.76666670000006
0.00847880607223608,4.80000000000004
0.00671755362605211,4.83333339999999
0.00456491174738283,4.86666669999997
0.00221657515247092,4.90000010000003
-0.000718845591168998,4.93333330000004
-0.00306718218608096,4.96666669999999
-0.00580690821347821,4.99999999999997
-0.00756816065966218,5.03333340000003
-0.00835093952463281,5.06666670000001
-0.00854663424087548,5.10000009999996
-0.00795955009214749,5.13333329999998
-0.0063939923622062,5.16666670000004
-0.00424135048353694,5.20000000000002
-0.00150162445613966,5.23333339999996
0.00123810157125762,5.26666670000006
0.00397782759865484,5.30000010000001
0.0063261641935668,5.33333330000002
0.00789172192350807,5.36666669999997
0.00906589022096405,5.40000000000006
0.00945727965344939,5.43333340000001
0.00887019550472137,5.46666669999999
0.00750033249102278,5.50000010000005
0.00554338532859613,5.53333329999995
0.00319504873368423,5.56666670000001
0.000455322706286954,5.59999999999999
-0.00208870860486765,5.63333340000005
-0.00502412934850757,5.66666670000004
-0.00698107651093419,5.70000009999998
-0.00815524480839017,5.7333333
-0.00854663424087548,5.76666670000006
-0.00815524480839017,5.80000000000004
-0.00698107651093419,5.83333339999999
-0.00502412934850757,5.86666669999997
-0.00267579275359564,5.90000010000003
6.39332738016085e-05,5.93333330000004
0.00280365930119889,5.96666669999999
0.00534769061235349,5.99999999999997
0.0073046377747801,6.03333340000003
0.00867450078847873,6.06666670000001
0.00926158493720672,6.10000009999996
0.00906589022096405,6.13333329999998
0.00808741663975077,6.16666670000004
0.0063261641935668,6.20000000000002
0.00436921703114018,6.23333339999996
0.00162949100374291,6.26666670000006
-0.00111023502365434,6.30000010000001
-0.00384996105105159,6.33333330000002
-0.00600260292972088,6.36666669999997
-0.00776385537590482,6.40000000000006
-0.00854663424087548,6.43333340000001
-0.00835093952463281,6.46666669999999
-0.00756816065966218,6.50000010000005
-0.00600260292972088,6.53333329999995
-0.00345857161856628,6.56666670000001
-0.000914540307411699,6.59999999999999
0.00182518571998558,6.63333340000005
0.00436921703114018,6.66666670000004
0.00652185890980944,6.70000009999998
0.00828311135599341,6.7333333
0.00926158493720672,6.76666670000006
0.00945727965344939,6.80000000000004
0.00867450078847873,6.83333339999999
0.00710894305853743,6.86666669999997
0.00515199589611082,6.90000010000003
0.00260796458495621,6.93333330000004
6.39332738016085e-05,6.96666669999999
-0.00267579275359564,6.99999999999997
-0.00521982406475024,7.03333340000003
-0.00717677122717686,7.06666670000001
-0.00835093952463281,7.10000009999996
-0.00854663424087548,7.13333329999998
-0.00815524480839017,7.16666670000004
-0.00678538179469151,7.20000000000002
-0.00463273991602225,7.23333339999996
-0.00228440332111032,7.26666670000006
0.000651017422529598,7.30000010000001
0.00339074344992688,7.33333330000002
0.00573908004483881,7.36666669999997
0.00750033249102278,7.40000000000006
0.00887019550472137,7.43333340000001
0.00945727965344939,7.46666669999999
0.00906589022096405,7.50000010000005
0.00789172192350807,7.53333329999995
0.00613046947732415,7.56666670000001
0.00358643816616952,7.59999999999999
0.00104240685501492,7.63333340000005
-0.00150162445613966,7.66666670000004
-0.00404565576729427,7.70000009999998
-0.00658968707844887,7.7333333
-0.00795955009214749,7.76666670000006
-0.00854663424087548,7.80000000000004
-0.00835093952463281,7.83333339999999
-0.0073724659434195,7.86666669999997
-0.00580690821347821,7.90000010000003
-0.00326287690232363,7.93333330000004
-0.000523150874926354,7.96666669999999
0.00221657515247092,7.99999999999997
0.0047606064636255,8.03333340000003
0.00691324834229476,8.06666670000001
0.00828311135599341,8.10000009999996
0.00926158493720672,8.13333329999998
0.00926158493720672,8.16666670000004
0.00828311135599341,8.20000000000002
0.00671755362605211,8.23333339999996
0.0047606064636255,8.26666670000006
0.00221657515247092,8.30000010000001
-0.000523150874926354,8.33333330000002
-0.00306718218608096,8.36666669999997
-0.00561121349723556,8.40000000000006
-0.0073724659434195,8.43333340000001
-0.00835093952463281,8.46666669999999
-0.00835093952463281,8.50000010000005
-0.00776385537590482,8.53333329999995
-0.0063939923622062,8.56666670000001
-0.00424135048353694,8.59999999999999
-0.00169731917238233,8.63333340000005
0.00104240685501492,8.66666670000004
0.00378213288241219,8.70000009999998
0.00593477476108145,8.7333333
0.00789172192350807,8.76666670000006
0.00906589022096405,8.80000000000004
0.00926158493720672,8.83333339999999
0.00887019550472137,8.86666669999997
0.00750033249102278,8.90000010000003
0.00554338532859613,8.93333330000004
0.00319504873368423,8.96666669999999
0.000455322706286954,8.99999999999997
-0.00208870860486765,9.03333340000003
-0.0048284346322649,9.06666670000001
-0.00678538179469151,9.10000009999996
-0.00795955009214749,9.13333329999998
-0.00854663424087548,9.16666670000004
-0.00815524480839017,9.20000000000002
-0.00717677122717686,9.23333339999996
-0.00541551878099289,9.26666670000006
-0.00267579275359564,9.30000010000001
6.39332738016085e-05,9.33333330000002
0.00260796458495621,9.36666669999997
0.00515199589611082,9.40000000000006
0.00710894305853743,9.43333340000001
0.00847880607223608,9.46666669999999
0.00926158493720672,9.50000010000005
0.00906589022096405,9.53333329999995
0.00808741663975077,9.56666670000001
0.00652185890980944,9.59999999999999
0.00436921703114018,9.63333340000005
0.00182518571998558,9.66666670000004
-0.000914540307411699,9.70000009999998
-0.00365426633480895,9.7333333
-0.00600260292972088,9.76666670000006
-0.00756816065966218,9.80000000000004
-0.00835093952463281,9.83333339999999
-0.00835093952463281,9.86666669999997
-0.00776385537590482,9.90000010000003
-0.00619829764596355,9.93333330000004
-0.00384996105105159,9.96666669999999
-0.00130592973989702,9.99999999999997
0.00143379628750026,10.0333334
0.00397782759865484,10.0666667
0.0063261641935668,10.1000001
0.00808741663975077,10.1333333
0.00906589022096405,10.1666667
0.00926158493720672,10.2
0.00867450078847873,10.2333334
0.00710894305853743,10.2666667000001
0.00515199589611082,10.3000001
0.00280365930119889,10.3333333
6.39332738016085e-05,10.3666667
-0.00248009803735297,10.4000000000001
-0.00502412934850757,10.4333334
-0.00698107651093419,10.4666667
-0.00815524480839017,10.5000001000001
-0.00835093952463281,10.5333333
-0.00815524480839017,10.5666667
-0.00698107651093419,10.6
-0.0048284346322649,10.6333334000001
-0.00208870860486765,10.6666667
0.000455322706286954,10.7000001
0.00319504873368423,10.7333333
0.00554338532859613,10.7666667000001
0.0073046377747801,10.8
0.00867450078847873,10.8333334
0.00926158493720672,10.8666667
0.00906589022096405,10.9000001
0.00789172192350807,10.9333333
0.00613046947732415,10.9666667
0.00378213288241219,11
0.00123810157125762,11.0333334
-0.00150162445613966,11.0666667
-0.00404565576729427,11.1000001
-0.0063939923622062,11.1333333
-0.00776385537590482,11.1666667
-0.00835093952463281,11.2
-0.00835093952463281,11.2333334
-0.0073724659434195,11.2666667000001
-0.00580690821347821,11.3000001
-0.00326287690232363,11.3333333
-0.000718845591168998,11.3666667
0.00202088043622822,11.4000000000001
0.00456491174738283,11.4333334
0.00671755362605211,11.4666667
0.00828311135599341,11.5000001000001
0.00906589022096405,11.5333333
0.00926158493720672,11.5666667
0.00847880607223608,11.6
0.00691324834229476,11.6333334000001
0.00495630117986814,11.6666667
0.00241226986871357,11.7000001
-0.000327456158683709,11.7333333
-0.00287148746983829,11.7666667000001
-0.00541551878099289,11.8
-0.0073724659434195,11.8333334
-0.00815524480839017,11.8666667
-0.00835093952463281,11.9000001
-0.00776385537590482,11.9333333
-0.0063939923622062,11.9666667
-0.00424135048353694,12
-0.00189301388862498,12.0333334
0.000846712138772271,12.0666667
0.00358643816616952,12.1000001
0.00593477476108145,12.1333333
0.00769602720726542,12.1666667
0.00887019550472137,12.2
0.00926158493720672,12.2333334
0.00887019550472137,12.2666667000001
0.00750033249102278,12.3000001
0.00573908004483881,12.3333333
0.00339074344992688,12.3666667
0.000651017422529598,12.4000000000001
-0.00189301388862498,12.4333334
-0.00443704519977958,12.4666667
-0.00678538179469151,12.5000001000001
-0.00795955009214749,12.5333333
-0.00854663424087548,12.5666667
-0.00815524480839017,12.6
-0.00717677122717686,12.6333334000001
-0.00541551878099289,12.6666667
-0.00287148746983829,12.7000001
-0.000131761442441036,12.7333333
0.00241226986871357,12.7666667000001
0.00495630117986814,12.8
0.00691324834229476,12.8333334
0.00847880607223608,12.8666667
0.00926158493720672,12.9000001
0.00906589022096405,12.9333333
0.00808741663975077,12.9666667
0.00652185890980944,13
0.00436921703114018,13.0333334
0.00182518571998558,13.0666667
-0.000914540307411699,13.1000001
-0.00326287690232363,13.1333333
-0.00600260292972088,13.1666667
-0.0073724659434195,13.2
-0.00835093952463281,13.2333334
-0.00835093952463281,13.2666667000001
-0.00776385537590482,13.3000001
-0.00619829764596355,13.3333333
-0.00404565576729427,13.3666667
-0.00150162445613966,13.4000000000001
0.00123810157125762,13.4333334
0.00397782759865484,13.4666667
0.00613046947732415,13.5000001000001
0.00789172192350807,13.5333333
0.00887019550472137,13.5666667
0.00926158493720672,13.6
0.00867450078847873,13.6333334000001
0.0073046377747801,13.6666667
0.00515199589611082,13.7000001
0.00280365930119889,13.7333333
0.000259627990044309,13.7666667000001
-0.00248009803735297,13.8
-0.0048284346322649,13.8333334
-0.00678538179469151,13.8666667
-0.00795955009214749,13.9000001
-0.00835093952463281,13.9333333
-0.00795955009214749,13.9666667
-0.00678538179469151,14
-0.00463273991602225,14.0333334
-0.00228440332111032,14.0666667
0.000455322706286954,14.1000001
0.00299935401744153,14.1333333
0.00554338532859613,14.1666667
0.00710894305853743,14.2
0.00867450078847873,14.2333334
0.00926158493720672,14.2666667000001
0.00887019550472137,14.3000001
0.00789172192350807,14.3333333
0.00613046947732415,14.3666667
0.00397782759865484,14.4000000000001
0.00123810157125762,14.4333334
-0.00130592973989702,14.4666667
-0.00384996105105159,14.5000001000001
-0.00619829764596355,14.5333333
-0.00776385537590482,14.5666667
-0.00835093952463281,14.6
-0.00835093952463281,14.6333334000001
-0.0073724659434195,14.6666667
-0.00580690821347821,14.7000001
-0.00326287690232363,14.7333333
-0.00111023502365434,14.7666667000001
0.00182518571998558,14.8
0.00436921703114018,14.8333334
0.00652185890980944,14.8666667
0.00808741663975077,14.9000001
0.00906589022096405,14.9333333
0.00926158493720672,14.9666667
0.00847880607223608,15
0.00691324834229476,15.0333334
0.00495630117986814,15.0666667
0.00241226986871357,15.1000001
-0.000327456158683709,15.1333333
-0.00287148746983829,15.1666667
-0.00541551878099289,15.2
-0.00717677122717686,15.2333334
-0.00815524480839017,15.2666667000001
-0.00835093952463281,15.3000001
-0.00795955009214749,15.3333333
-0.00658968707844887,15.3666667
-0.00443704519977958,15.4000000000001
-0.00189301388862498,15.4333334
0.000846712138772271,15.4666667
0.00339074344992688,15.5000001000001
0.00573908004483881,15.5333333
0.0073046377747801,15.5666667
0.00867450078847873,15.6
0.00926158493720672,15.6333334000001
0.00887019550472137,15.6666667
0.00750033249102278,15.7000001
0.00573908004483881,15.7333333
0.00358643816616952,15.7666667000001
0.00104240685501492,15.8
-0.00169731917238233,15.8333334
-0.00424135048353694,15.8666667
-0.0063939923622062,15.9000001
-0.00776385537590482,15.9333333
-0.00835093952463281,15.9666667
-0.00815524480839017,16
-0.00717677122717686,16.0333334
-0.00541551878099289,16.0666667
-0.00306718218608096,16.1000001
-0.000327456158683709,16.1333333
0.00221657515247092,16.1666667
0.0047606064636255,16.2
0.00671755362605211,16.2333334
0.00828311135599341,16.2666667000001
0.00906589022096405,16.3000001
0.00906589022096405,16.3333333
0.00808741663975077,16.3666667
0.00652185890980944,16.4000000000001
0.00456491174738283,16.4333334
0.00202088043622822,16.4666667
-0.000718845591168998,16.5000001000001
-0.00326287690232363,16.5333333
-0.00561121349723556,16.5666667
-0.0073724659434195,16.6
-0.00815524480839017,16.6333334000001
-0.00835093952463281,16.6666667
-0.00756816065966218,16.7000001
-0.00619829764596355,16.7333333
-0.00384996105105159,16.7666667000001
-0.00130592973989702,16.8
0.00143379628750026,16.8333334
0.00397782759865484,16.8666667
0.00613046947732415,16.9000001
0.00769602720726542,16.9333333
0.00887019550472137,16.9666667
0.00926158493720672,17
0.00867450078847873,17.0333334
0.00710894305853743,17.0666667
0.00515199589611082,17.1000001
0.00299935401744153,17.1333333
0.000259627990044309,17.1666667
-0.00228440332111032,17.2
-0.0048284346322649,17.2333334
-0.00678538179469151,17.2666667000001
-0.00795955009214749,17.3000001
-0.00835093952463281,17.3333333
-0.00795955009214749,17.3666667
-0.00678538179469151,17.4000000000001
-0.00502412934850757,17.4333334
-0.00248009803735297,17.4666667
0.000259627990044309,17.5000001000001
0.00299935401744153,17.5333333
0.00534769061235349,17.5666667
0.00710894305853743,17.6
0.00847880607223608,17.6333334000001
0.00926158493720672,17.6666667
0.00887019550472137,17.7000001
0.00789172192350807,17.7333333
0.0063261641935668,17.7666667000001
0.00397782759865484,17.8
0.00143379628750026,17.8333334
-0.00111023502365434,17.8666667
-0.00384996105105159,17.9000001
-0.00600260292972088,17.9333333
-0.00756816065966218,17.9666667
-0.00835093952463281,18
-0.00835093952463281,18.0333334
-0.00756816065966218,18.0666667
-0.00580690821347821,18.1000001
-0.00365426633480895,18.1333333
-0.000914540307411699,18.1666667
0.00182518571998558,18.2
0.00436921703114018,18.2333334
0.0063261641935668,18.2666667000001
0.00789172192350807,18.3000001
0.00887019550472137,18.3333333
0.00906589022096405,18.3666667
0.00847880607223608,18.4000000000001
0.00691324834229476,18.4333334
0.00495630117986814,18.4666667
0.00241226986871357,18.5000001000001
-0.000131761442441036,18.5333333
-0.00267579275359564,18.5666667
-0.00521982406475024,18.6
-0.00698107651093419,18.6333334000001
-0.00795955009214749,18.6666667
-0.00835093952463281,18.7000001
-0.00795955009214749,18.7333333
-0.00658968707844887,18.7666667000001
-0.00463273991602225,18.8
-0.00208870860486765,18.8333334
0.000651017422529598,18.8666667
0.00319504873368423,18.9000001
0.00534769061235349,18.9333333
0.0073046377747801,18.9666667
0.00867450078847873,19
0.00906589022096405,19.0333334
0.00867450078847873,19.0666667
0.00750033249102278,19.1000001
0.00573908004483881,19.1333333
0.00339074344992688,19.1666667
0.000846712138772271,19.2
-0.00169731917238233,19.2333334
-0.00424135048353694,19.2666667000001
-0.00619829764596355,19.3000001
-0.00756816065966218,19.3333333
-0.00815524480839017,19.3666667
-0.00815524480839017,19.4000000000001
-0.00717677122717686,19.4333334
-0.00541551878099289,19.4666667
-0.00306718218608096,19.5000001000001
-0.000327456158683709,19.5333333
0.00221657515247092,19.5666667
0.0047606064636255,19.6
0.00652185890980944,19.6333334000001
0.00828311135599341,19.6666667
0.00906589022096405,19.7000001
0.00906589022096405,19.7333333
0.00808741663975077,19.7666667000001
0.00671755362605211,19.8
0.00456491174738283,19.8333334
0.00202088043622822,19.8666667
-0.000718845591168998,19.9000001
-0.00306718218608096,19.9333333
-0.00561121349723556,19.9666667
-0.00717677122717686,20
-0.00815524480839017,20.0333334
-0.00835093952463281,20.0666667
-0.00776385537590482,20.1000001
-0.0063939923622062,20.1333333
-0.00404565576729427,20.1666667
-0.00150162445613966,20.2
0.00104240685501492,20.2333334
0.00378213288241219,20.2666667000001
0.00593477476108145,20.3000001
0.00769602720726542,20.3333333
0.00887019550472137,20.3666667
0.00906589022096405,20.4000000000001
0.00867450078847873,20.4333334
0.00710894305853743,20.4666667
0.00554338532859613,20.5000001000001
0.00319504873368423,20.5333333
0.000455322706286954,20.5666667
-0.00208870860486765,20.6
-0.00463273991602225,20.6333334000001
-0.00658968707844887,20.6666667
-0.00795955009214749,20.7000001
-0.00835093952463281,20.7333333
-0.00795955009214749,20.7666667000001
-0.00698107651093419,20.8
-0.00502412934850757,20.8333334
-0.00267579275359564,20.8666667
6.39332738016085e-05,20.9000001
0.00260796458495621,20.9333333
0.00515199589611082,20.9666667
0.00710894305853743,21
0.00828311135599341,21.0333334
0.00906589022096405,21.0666667
0.00887019550472137,21.1000001
0.00789172192350807,21.1333333
0.00613046947732415,21.1666667
0.00397782759865484,21.2
0.00143379628750026,21.2333334
-0.00111023502365434,21.2666667000001
-0.00365426633480895,21.3000001
-0.00580690821347821,21.3333333
-0.0073724659434195,21.3666667
-0.00815524480839017,21.4000000000001
-0.00815524480839017,21.4333334
-0.0073724659434195,21.4666667
-0.00580690821347821,21.5000001000001
-0.00365426633480895,21.5333333
-0.00111023502365434,21.5666667
0.00162949100374291,21.6
0.00417352231489754,21.6333334000001
0.0063261641935668,21.6666667
0.00789172192350807,21.7000001
0.00887019550472137,21.7333333
0.00906589022096405,21.7666667000001
0.00828311135599341,21.8
0.00691324834229476,21.8333334
0.00495630117986814,21.8666667
0.00280365930119889,21.9000001
6.39332738016085e-05,21.9333333
-0.00248009803735297,21.9666667
-0.00502412934850757,22
-0.00678538179469151,22.0333334
-0.00795955009214749,22.0666667
-0.00815524480839017,22.1000001
-0.00776385537590482,22.1333333
-0.00658968707844887,22.1666667
-0.00443704519977958,22.2
-0.00208870860486765,22.2333334
0.000651017422529598,22.2666667000001
0.00319504873368423,22.3000001
0.00534769061235349,22.3333333
0.0073046377747801,22.3666667
0.00847880607223608,22.4000000000001
0.00906589022096405,22.4333334
0.00867450078847873,22.4666667
0.00750033249102278,22.5000001000001
0.00593477476108145,22.5333333
0.00358643816616952,22.5666667
0.00104240685501492,22.6
-0.00150162445613966,22.6333334000001
-0.00404565576729427,22.6666667
-0.00619829764596355,22.7000001
-0.00756816065966218,22.7333333
-0.00815524480839017,22.7666667000001
-0.00815524480839017,22.8
-0.00717677122717686,22.8333334
-0.00561121349723556,22.8666667
-0.00306718218608096,22.9000001
-0.000523150874926354,22.9333333
0.00202088043622822,22.9666667
0.00456491174738283,23
0.00652185890980944,23.0333334
0.00808741663975077,23.0666667
0.00887019550472137,23.1000001
0.00906589022096405,23.1333333
0.00828311135599341,23.1666667
0.00671755362605211,23.2
0.0047606064636255,23.2333334
0.00221657515247092,23.2666667000001
-0.000327456158683709,23.2999667
-0.00306718218608096,23.3333333
-0.00541551878099289,23.3666334
-0.00698107651093419,23.3999667
-0.00795955009214749,23.4333001
-0.00815524480839017,23.4666333
-0.00776385537590482,23.4999667
-0.0063939923622062,23.5333
-0.00424135048353694,23.5666334
-0.00189301388862498,23.5999667
0.000846712138772271,23.6333001
0.00339074344992688,23.6666333
0.00573908004483881,23.6999667
0.00750033249102278,23.7333
0.00867450078847873,23.7666334
0.00906589022096405,23.7999667
0.00847880607223608,23.8333001000001
0.0073046377747801,23.8666333
0.00554338532859613,23.8999667
0.00339074344992688,23.9333
0.000651017422529598,23.9666334000001
-0.00189301388862498,23.9999667
-0.00443704519977958,24.0333001
-0.00658968707844887,24.0666333
-0.00776385537590482,24.0999667
-0.00815524480839017,24.1333
-0.00795955009214749,24.1666334
-0.00698107651093419,24.1999667
-0.00502412934850757,24.2333001
-0.00267579275359564,24.2666333000001
-0.000131761442441036,24.2999667
0.00241226986871357,24.3333000000001
0.0047606064636255,24.3666334
0.00671755362605211,24.3999667
0.00808741663975077,24.4333001
0.00887019550472137,24.4666333
0.00887019550472137,24.4999667
0.00789172192350807,24.5333
0.00613046947732415,24.5666334
0.00397782759865484,24.5999667
0.00182518571998558,24.6333001
-0.000914540307411699,24.6666333
-0.00326287690232363,24.6999667
-0.00580690821347821,24.7333
-0.0073724659434195,24.7666334
-0.00795955009214749,24.7999667
-0.00815524480839017,24.8333001000001
-0.0073724659434195,24.8666333
-0.00600260292972088,24.8999667
-0.00384996105105159,24.9333
-0.00130592973989702,24.9666334000001
0.00123810157125762,24.9999667
0.00378213288241219,25.0333001
0.00593477476108145,25.0666333
0.00769602720726542,25.0999667
0.00867450078847873,25.1333
0.00906589022096405,25.1666334
0.00847880607223608,25.1999667
0.00710894305853743,25.2333001
0.00515199589611082,25.2666333000001
0.00260796458495621,25.2999667
6.39332738016085e-05,25.3333000000001
-0.00248009803735297,25.3666334
-0.00502412934850757,25.3999667
-0.00678538179469151,25.4333001
-0.00776385537590482,25.4666333
-0.00815524480839017,25.4999667
-0.00776385537590482,25.5333
-0.00658968707844887,25.5666334
-0.0048284346322649,25.5999667
-0.00228440332111032,25.6333001
0.000455322706286954,25.6666333
0.00299935401744153,25.6999667
0.00534769061235349,25.7333
0.00710894305853743,25.7666334
0.00847880607223608,25.7999667
0.00906589022096405,25.8333001000001
0.00867450078847873,25.8666333
0.00769602720726542,25.8999667
0.00593477476108145,25.9333
0.00358643816616952,25.9666334000001
0.00104240685501492,25.9999667
-0.00150162445613966,26.0333001
-0.00384996105105159,26.0666333
-0.00600260292972088,26.0999667
-0.00756816065966218,26.1333
-0.00815524480839017,26.1666334
-0.00815524480839017,26.1999667
-0.00717677122717686,26.2333001
-0.00580690821347821,26.2666333000001
-0.00345857161856628,26.2999667
-0.000718845591168998,26.3333000000001
0.00162949100374291,26.3666334
0.00436921703114018,26.3999667
0.0063261641935668,26.4333001
0.00789172192350807,26.4666333
0.00887019550472137,26.4999667
0.00887019550472137,26.5333
0.00808741663975077,26.5666334
0.00652185890980944,26.5999667
0.0047606064636255,26.6333001
0.00241226986871357,26.6666333
-0.000131761442441036,26.6999667
-0.00267579275359564,26.7333
-0.00521982406475024,26.7666334
-0.00698107651093419,26.7999667
-0.00795955009214749,26.8333001000001
-0.00815524480839017,26.8666333
-0.00756816065966218,26.8999667
-0.0063939923622062,26.9333
-0.00424135048353694,26.9666334000001
-0.00189301388862498,26.9999667
0.000846712138772271,27.0333001
0.00339074344992688,27.0666333
0.00573908004483881,27.0999667
0.0073046377747801,27.1333
0.00847880607223608,27.1666334
0.00906589022096405,27.1999667
0.00847880607223608,27.2333001
0.0073046377747801,27.2666333000001
0.00554338532859613,27.2999667
0.00319504873368423,27.3333000000001
0.000846712138772271,27.3666334
-0.00169731917238233,27.3999667
-0.00443704519977958,27.4333001
-0.00619829764596355,27.4666333
-0.00756816065966218,27.4999667
-0.00815524480839017,27.5333
-0.00795955009214749,27.5666334
-0.00698107651093419,27.5999667
-0.00521982406475024,27.6333001
-0.00267579275359564,27.6666333
-0.000131761442441036,27.6999667
0.00241226986871357,27.7333
0.0047606064636255,27.7666334
0.00671755362605211,27.7999667
0.00808741663975077,27.8333001000001
0.00887019550472137,27.8666333
0.00887019550472137,27.8999667
0.00789172192350807,27.9333
0.0063261641935668,27.9666334000001
0.00436921703114018,27.9999667
0.00202088043622822,28.0333001
-0.000914540307411699,28.0666333
-0.00306718218608096,28.0999667
-0.00580690821347821,28.1333
-0.00717677122717686,28.1666334
-0.00795955009214749,28.1999667
-0.00815524480839017,28.2333001
-0.0073724659434195,28.2666333000001
-0.00600260292972088,28.2999667
-0.00404565576729427,28.3333000000001
-0.00150162445613966,28.3666334
0.00123810157125762,28.3999667
0.00397782759865484,28.4333001
0.00593477476108145,28.4666333
0.00769602720726542,28.4999667
0.00867450078847873,28.5333
0.00887019550472137,28.5666334
0.00847880607223608,28.5999667
0.00710894305853743,28.6333001
0.00515199589611082,28.6666333
0.00280365930119889,28.6999667
0.000259627990044309,28.7333
-0.00228440332111032,28.7666334
